,mood,song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo
4979,romantic,4ee1fUrPVok1bEyj1cm4Rv,0.656,0.901,0,-6.213,1,0.0367,0.51,1.14e-06,0.953,168.514
4980,romantic,6xggO96o1OD6zNd5wjevhQ,0.744,0.678,2,-8.22,1,0.0497,0.211,1.17e-06,0.913,172.915
4981,romantic,6edMEekESIWsXZrs8GRoOb,0.774,0.478,0,-9.277,1,0.0321,0.783,0,0.799,143.713
4982,romantic,5D1P4P7IxymGprWdbaq8N4,0.576,0.745,9,-4.75,0,0.0713,0.662,0.000135,0.906,162.071
4983,romantic,12kf6Y7N5HKCxc4pMXQVw3,0.706,0.773,10,-6.723,1,0.0489,0.448,0,0.581,87.925
4984,romantic,5ZM8BTsQXREZB3m9bu4SaG,0.568,0.831,5,-5.768,0,0.0502,0.212,6e-06,0.572,165.087
4985,romantic,6PMtDU6xvzmh3Xnc81EtPm,0.655,0.741,1,-6.809,1,0.0375,0.12,3.73e-05,0.888,178.778
4986,romantic,2cfnNqARhCsLiT9Wdvl9q6,0.723,0.685,2,-14.586,1,0.0427,0.393,4.77e-05,0.928,102.717
4987,romantic,2fM9D3e5pyVBzqOBgMC8ap,0.715,0.721,5,-5.654,0,0.0435,0.464,2.83e-06,0.944,170.095
4988,romantic,6cs2sPSPP5DjNcKEHwIErD,0.736,0.527,10,-11.54,1,0.0403,0.768,0.000113,0.808,90.776
4989,romantic,4y9S7ZGByerkYfqSkstl55,0.562,0.784,1,-7.065,1,0.0586,0.416,0.0112,0.786,103.979
4990,romantic,6sIoNxhu9Y6gIzdtvqoUMY,0.805,0.702,7,-5.219,1,0.0417,0.2,0,0.959,91.007
4991,romantic,2WaREujRBi3ReTMonCyLWs,0.456,0.943,10,-3.715,1,0.0363,0.24,0.00111,0.96,171.31
4992,romantic,0u2LbmKA70atp4J59QUnHW,0.464,0.511,2,-11.815,0,0.0329,0.437,0,0.84,96.856
4993,romantic,2EVrtZE6ssvmLQ4qDjsnc9,0.466,0.801,2,-3.259,0,0.0375,0.366,0,0.856,97.108
4994,romantic,5G4O0cKEDn14Tb6b4RJno6,0.695,0.756,9,-6.627,0,0.0406,0.307,5.74e-06,0.937,90.054
4995,romantic,0UcoGDfyRvyd9xr0168ym9,0.708,0.691,3,-10.279,1,0.129,0.458,0,0.641,111.876
4996,romantic,1lnWfKzWMKhBi2ebffe1a2,0.473,0.69,0,-10.892,1,0.0401,0.377,6e-06,0.938,164.646
4997,romantic,4guUX2YppY1kPGpjDaenhQ,0.742,0.697,2,-5.76,0,0.0637,0.273,0.000568,0.858,179.862
4998,romantic,4ubwzNjqHGaZZ5k06PDx1H,0.607,0.622,2,-9.433,0,0.0354,0.414,0,0.66,82.777
4999,romantic,1TMxv8sfUhU55AC6Ul1PU5,0.746,0.786,10,-7.273,0,0.0428,0.538,8e-06,0.968,93.767
5000,romantic,13OCWOa3aj8dwrA32iRmX3,0.69,0.804,10,-5.952,1,0.0536,0.466,0,0.573,87.997
5001,romantic,4b55fVKJprjWWj4KhKgxMf,0.733,0.603,1,-8.673,1,0.044,0.592,0,0.817,91.941
5002,romantic,2mjcSFZm71YuqETWajjWFj,0.7,0.598,2,-9.959,0,0.0623,0.229,0.000127,0.724,154.353
5003,romantic,31B9xbxWwOBIV0JWT6nKAN,0.633,0.915,8,-3.874,1,0.0443,0.477,0.00292,0.96,189.306
5004,romantic,1KvvRNWBKRcWE6aSxroIb0,0.591,0.752,5,-11.405,0,0.0445,0.709,0.000219,0.967,179.811
5005,romantic,36T4XY4vbxmw40XMJPe3zw,0.688,0.614,9,-9.247,1,0.0378,0.585,0,0.852,176.396
5006,romantic,0h7JLvGMyPS1G2kQziaQgy,0.722,0.74,7,-9.471,1,0.0423,0.555,0.00295,0.789,160.215
5007,romantic,5DtgZDktHvgUPW6tfOWXm8,0.561,0.626,0,-8.853,0,0.0404,0.556,1.86e-06,0.947,171.504
5008,romantic,0MIV6L1svhZi1KSPBU0qSd,0.738,0.808,5,-3.895,0,0.0433,0.477,0,0.92,171.397
5009,romantic,4R3WgPkqXpZRvjfqf7mkTc,0.686,0.723,0,-3.068,1,0.0407,0.705,3.94e-05,0.821,93.091
5010,romantic,0KAqMRUSZwzG3dZLdDA4eH,0.839,0.403,0,-11.059,1,0.0308,0.5,1.81e-06,0.575,97.967
5011,romantic,0lPXFrKyl8HkdQ2E6NmNja,0.619,0.452,9,-5.449,1,0.028,0.502,0,0.174,131.981
5012,romantic,4NUt1fcnO9aQAELBgXq3Kr,0.642,0.442,8,-9.115,1,0.074,0.491,1.58e-06,0.465,148.01
5013,romantic,06p2Ij0lXD45LODQDCov0u,0.783,0.693,9,-5.056,1,0.027,0.622,8.3e-06,0.528,106.991
5014,romantic,2NsMwNWumJXCdTg2IZCLZ5,0.762,0.745,5,-7.426,1,0.0442,0.202,3.05e-05,0.804,143.965
5015,romantic,4IjNCzXfb6qfTmXIc2FQMH,0.521,0.734,9,-7.038,0,0.0471,0.328,0,0.322,150.227
5016,romantic,5sRQhIurHz9Gr00lk5wWqm,0.613,0.543,3,-7.842,1,0.0283,0.277,0,0.24,119.902
5017,romantic,3eJMSq78dDaFb7VvhNFnq6,0.565,0.39,9,-4.959,1,0.0556,0.817,0,0.708,163.781
5018,romantic,1LXb70u8SLsvBAPWHMCTMe,0.788,0.789,0,-2.39,1,0.124,0.397,0,0.867,167.897
5019,romantic,4XKC4nfeXgyd4KQDu8arKL,0.548,0.568,9,-4.46,0,0.0292,0.675,0,0.735,83.308
5020,romantic,6VZMIyzOupI4vA68RaUgXb,0.627,0.522,11,-5.08,1,0.0279,0.394,0,0.8,86.015
5021,romantic,5CyehZ1DVKSrvwpntww0Md,0.584,0.418,10,-8.471,1,0.0282,0.729,0,0.455,103.034
5022,romantic,2fIPEgY8CJ4hh5UDZa2lB9,0.564,0.635,4,-7.635,0,0.057,0.46,0,0.46,140.032
5023,romantic,66iygyOSvvoQQsKJ1vEXfT,0.607,0.629,11,-5.931,1,0.0316,0.405,0,0.567,80.11
5024,romantic,7cKDTgEOfhG4v6R8HngRrP,0.628,0.74,8,-6.509,1,0.0272,0.428,0,0.708,143.917
5025,romantic,2f8sB9lQ6Uh1lKKWJNR9rW,0.562,0.309,11,-7.486,0,0.0475,0.822,0,0.497,138.472
5026,romantic,0HIPSPNy7sD3xVqWJ0gUQI,0.633,0.436,10,-8.352,1,0.0431,0.749,0,0.388,137.889
5027,romantic,0FHNqVPxu14WivXR4Y2hFr,0.584,0.268,3,-9.54,1,0.0258,0.857,0,0.441,85.949
5028,romantic,3rtxFFGZ10e2vYBo7PsPf2,0.464,0.444,4,-8.583,0,0.027,0.488,2.32e-05,0.294,144.092
5029,romantic,0qKwMEPwaEs4CuVGrGFYFR,0.599,0.663,10,-7.147,1,0.0375,0.485,0,0.674,84.901
5030,romantic,2G74yhtIMW8tJY5I83dS4Z,0.77,0.373,1,-6.931,1,0.0328,0.317,0,0.293,131.975
5031,romantic,2H2Tg24kqd1eA3F7BSQFSi,0.536,0.457,1,-8.785,1,0.0405,0.38,1.27e-05,0.499,165.693
5032,romantic,63Zaf8Rci6eOUPqDQ4fUFx,0.724,0.443,7,-3.743,1,0.0329,0.73,0,0.763,97.194
5033,romantic,7g1KMqqvodjje9pZODsMAl,0.502,0.53,5,-4.924,1,0.0295,0.0663,1.01e-06,0.293,149.95
5034,romantic,6ZEVQ2whiJvhjCNAOJ0DC3,0.567,0.333,0,-8.818,1,0.0258,0.714,4.53e-06,0.208,139.807
5035,romantic,3Z69GuyA1GwA14ccCXTV25,0.631,0.186,9,-11.426,0,0.0346,0.435,5.92e-05,0.132,110.025
5036,romantic,59TY6qwu9lY4HRHM1oDGiv,0.821,0.624,10,-6.235,1,0.0343,0.00494,4.28e-06,0.409,115.004
5037,romantic,3dO0jF2z9TREiQAgmmcjFD,0.758,0.738,1,-4.224,0,0.0339,0.381,0,0.928,139.994
5038,romantic,4McNXMj0Z47n7PairFFYln,0.546,0.544,9,-9.052,0,0.0507,0.168,0,0.378,77.744
5039,romantic,3n8ZQvlMbqXsjJZ9ciCkeD,0.269,0.33,0,-10.731,1,0.0337,0.79,0.00165,0.229,75.543
5040,romantic,6biiFhQxH0ZnYM3G6Mqfhw,0.506,0.449,3,-7.371,1,0.0499,0.23,0,0.424,174.161
5041,romantic,29csiYMOfBmLmGwxmISrMy,0.591,0.672,5,-3.515,1,0.0375,0.622,0,0.267,139.939
5042,romantic,7gx3fwyhHjpLbuW236QYiT,0.644,0.552,1,-7.008,0,0.0364,0.33,0,0.488,119.99
5043,romantic,2NsMwNWumJXCdTg2IZCLZ5,0.762,0.745,5,-7.426,1,0.0442,0.202,3.05e-05,0.804,143.965
5044,romantic,0fl9zrtFxmZEE3sx7RbS7k,0.716,0.495,8,-7.088,1,0.0339,0.0113,1.82e-06,0.435,119.975
5045,romantic,4dpTz2Tgczw9lDdBAT0fvT,0.51,0.572,6,-6.153,1,0.0262,0.28,0,0.529,142.062
5046,romantic,5AV4sa9x9Qt3CYUIUbUadZ,0.576,0.626,4,-4.774,1,0.0265,0.575,0,0.225,139.944
5047,romantic,07H0vnntj9PXpuntUFjrMB,0.583,0.117,8,-18.108,0,0.0437,0.829,0.0213,0.217,127.719
5048,romantic,6C2nsLf4lmP890KLXbn3UC,0.678,0.542,2,-8.474,1,0.0312,0.305,0.00134,0.669,119.954
5049,romantic,4OF2droYNgQ3KnFvjnSYpj,0.788,0.795,1,-4.467,0,0.166,0.32,0,0.83,153.899
5050,romantic,73nAK3HgQK8dak83Y2WQ8F,0.824,0.457,6,-5.428,1,0.0543,0.167,0,0.95,87.977
5051,romantic,3npbtkmTdUlRxGFxViDD0K,0.724,0.715,10,-7.738,1,0.0504,0.425,0,0.832,104.06
5052,romantic,3DKWF8is9hzp84aSxnhlag,0.869,0.684,1,-4.915,1,0.0456,0.362,0,0.88,115.052
5053,romantic,15B6uTAm8fZm5b1Bii9MYK,0.716,0.634,4,-7.352,1,0.0374,0.667,0,0.264,105.018
5054,romantic,0OEBOJhSObnFuHuasXdt52,0.687,0.361,10,-11.589,1,0.0792,0.35,1.11e-05,0.526,165.747
5055,romantic,74KqkyHbpneHF6JT8EwUOO,0.816,0.549,7,-8.649,1,0.0312,0.791,3.4e-05,0.886,111.032
5056,romantic,3lGMtkONrZdJ8kTCg6KIFf,0.585,0.643,3,-8.392,1,0.0395,0.201,0.000306,0.592,152.98
5057,romantic,52pBr4O7TlAQ7rDS8TPxlf,0.624,0.599,0,-9.603,1,0.0478,0.217,0,0.709,92.577
5058,romantic,6cHswTtZboQAcgZGmJZKWM,0.899,0.512,9,-7.504,0,0.0446,0.123,1.04e-06,0.956,140.044
5059,romantic,75OZLL9Tg1fSwvNzoe88ff,0.385,0.314,7,-7.635,1,0.0314,0.845,0,0.205,129.555
5060,romantic,5jzMrVnmHJsQdXZL8yqy1P,0.534,0.514,4,-6.043,1,0.0435,0.404,0,0.167,145.764
5061,romantic,1Nf60AnYxFl1xvZo12FZOV,0.379,0.741,11,-4.58,1,0.0882,0.0612,0,0.314,163.688
5062,romantic,6d2cGa5GRYFIPKxDtuI1ii,0.444,0.748,11,-4.947,1,0.0415,0.179,0,0.349,147.842
5063,romantic,5IfEJqAFEXzm05x2BotwyZ,0.511,0.205,0,-12.607,1,0.0461,0.874,1.02e-06,0.203,59.83
5064,romantic,1QSvHSBcPlSlHhsntszy85,0.563,0.535,0,-8.963,1,0.0695,0.396,0,0.816,169.893
5065,romantic,7c9igTHW4XDvqjGhwqB8Ff,0.422,0.63,9,-7.803,1,0.0412,0.344,3.66e-06,0.302,200.06
5066,romantic,1UDToCUvhfhYrTFxA1Xi4w,0.47,0.235,5,-7.298,1,0.038,0.933,0,0.134,103.87
5067,romantic,0G0p7mc4wEaQTsUpzEmkEs,0.625,0.759,8,-4.861,1,0.0592,0.0254,0,0.566,89.951
5068,romantic,5EbtodsuLbxrFDH6j5avVS,0.483,0.492,0,-6.591,0,0.295,0.603,0,0.66,144.511
5069,romantic,34LI7rwi9H8w2S5KTHnv1M,0.793,0.782,4,-3.945,1,0.0582,0.447,0,0.81,143.86
5070,romantic,2NsMwNWumJXCdTg2IZCLZ5,0.762,0.745,5,-7.426,1,0.0442,0.202,3.05e-05,0.804,143.965
5071,romantic,3bJBWsVNUJ3hOIO6lQUKCj,0.567,0.665,5,-5.465,1,0.0473,0.498,0,0.465,149.706
5072,romantic,7DUh5iszvXQDhhE0ZEtmUe,0.677,0.366,0,-8.266,1,0.0311,0.578,0,0.316,138.015
5073,romantic,1X135cHn5NKT1A5c2zS7o1,0.63,0.353,1,-6.908,0,0.0361,0.665,0,0.416,127.538
5074,romantic,4iqXKJhwbOtOT5aHZr7Fxj,0.496,0.229,9,-13.467,1,0.0367,0.923,0,0.498,149.176
5075,romantic,4tRFdhdqMUkGfnAkis3lNv,0.563,0.486,9,-8.583,1,0.0304,0.268,0,0.352,145.956
5076,romantic,2IAfP9ex8Vv70VESb0D3C0,0.787,0.353,9,-12.759,1,0.0434,0.845,1.76e-06,0.592,103.415
5077,romantic,12UP5acw2QGiCRVFNJym4A,0.61,0.578,11,-6.078,1,0.0258,0.0634,0.00116,0.266,137.977
5078,romantic,7D7EH7MGyNHWSkqrszerI1,0.862,0.72,4,-4.048,1,0.0379,0.487,1.19e-06,0.965,129.972
5079,romantic,2DNyZP4Py6f4zMASLBnIu6,0.589,0.552,9,-5.707,1,0.0268,0.175,0,0.311,88.535
5080,romantic,3kDb3VdpZsa70VjlG70Onf,0.695,0.51,6,-8.763,1,0.0321,0.212,0.000839,0.726,78.985
5081,romantic,63EzbC00mdZurdZzRcO4w3,0.755,0.791,0,-5.762,1,0.0316,0.0175,0,0.727,133.981
5082,romantic,4OyzSXRSadNQt5EMwASdap,0.452,0.523,5,-6.453,1,0.0625,0.563,0,0.363,173.85
5083,romantic,5kpFIS23n3tsoZAjWc5Ebx,0.508,0.521,6,-5.937,1,0.0276,0.34,0,0.238,143.884
5084,romantic,7F1oLjSguGBvqsJLal7Rad,0.504,0.14,10,-12.318,1,0.0845,0.924,0,0.304,146.287
5085,romantic,2EI0oMlblptqVqHRo05UdT,0.49,0.359,2,-8.924,1,0.0349,0.805,3.13e-05,0.353,129.635
5086,romantic,2uBYq9tm9G5UapyQmbeU6K,0.349,0.627,0,-6.518,1,0.032,0.496,0,0.42,167.829
5087,romantic,1ZN2Dat0KrO0xqr9t8QP9r,0.702,0.758,9,-4.405,1,0.278,0.14,0,0.837,167.915
5088,romantic,7uQ9KzntzNaenXNb7JCrwH,0.635,0.59,7,-6.203,1,0.226,0.186,2.8e-06,0.451,165.937
5089,romantic,7kkJnzW5TlGwzYYcps0Qv9,0.395,0.601,8,-5.322,1,0.0384,0.51,0,0.35,179.511
5090,romantic,1neSvFc8QotDXOJtXY7b8M,0.684,0.65,2,-5.297,1,0.0399,0.0964,0,0.781,77.983
5091,romantic,05iMQqncVBIm4AE26EvaTL,0.77,0.585,0,-8.06,1,0.0285,0.3,0,0.912,116.994
5092,romantic,70fVcEP5pRrxaIICY3DcPe,0.562,0.729,3,-4.774,1,0.0551,0.297,0,0.652,151.97
5093,romantic,09QfIIP4NUx4A3thmovb2o,0.648,0.727,0,-5.45,1,0.0361,0.178,0,0.839,169.941
5094,romantic,62clthR0fZmLbxeqxVJatQ,0.593,0.415,9,-9.774,1,0.03,0.754,4.86e-06,0.323,139.948
5095,romantic,7byP4Tul1sLESm3OsC6pO0,0.594,0.732,2,-5.417,1,0.0289,0.255,0,0.593,137.907
5096,romantic,2nejvFyJeTDtMRP2nUMt0J,0.515,0.387,4,-7.343,0,0.0567,0.689,0,0.312,135.739
5097,romantic,10PwPpr7BBxYon3pwS7k5G,0.531,0.514,6,-11.253,1,0.044,0.432,0,0.372,141.233
5098,romantic,6L4fL5BzvvkDLTHs67Uqo6,0.619,0.311,10,-10.447,1,0.0301,0.493,7.52e-06,0.498,109.368
5099,romantic,3TuXuyfd6XjIShhPQAo21I,0.467,0.454,9,-8.9,1,0.141,0.833,0,0.367,127.85
5100,romantic,36Sk0Cm9k3thf9F8C1Qd8E,0.307,0.755,6,-3.193,0,0.0416,0.292,0,0.238,149.053
5101,romantic,3xrpI0GqWNMjMDOdXUOnK3,0.55,0.581,2,-5.94,1,0.0342,0.645,0,0.257,133.924
5102,romantic,22t10FTx8y3pC5fjLuKJ8K,0.44,0.464,6,-6.722,1,0.0268,0.655,0,0.24,83.922
5103,romantic,3RD0PGolM0mETGHaprwgMn,0.573,0.31,3,-11.134,1,0.296,0.94,5.65e-06,0.764,177.601
5104,romantic,3OK8WgNRmp4F3ahXe6XX6l,0.537,0.462,6,-7.501,1,0.0289,0.574,9.75e-05,0.356,136.634
5105,romantic,4iuQ88fgaqBRkzb1JWKUbZ,0.724,0.32,8,-9.727,1,0.0627,0.331,0,0.426,134.048
5106,romantic,7xVEvr9wPXLPU286pCfYM3,0.614,0.664,7,-3.939,1,0.0304,0.233,0,0.405,115.956
5107,romantic,2S0XH9R1BVZhbcy7j9yQbx,0.601,0.268,8,-12.11,1,0.0291,0.368,0,0.241,76.982
5108,romantic,511wfERqugJnvRvUM5zhkZ,0.536,0.615,10,-5.991,1,0.0268,0.285,0,0.394,75.006
5109,romantic,1EZypwk0xcj64ZLAglhLs2,0.708,0.752,8,-6.679,1,0.026,0.0813,0,0.599,110.0
5110,romantic,5mg6sU732O35VMfCYk3lmX,0.704,0.719,5,-5.353,0,0.0363,0.633,0.00015,0.962,84.414
5111,romantic,6jCo1ni2ikRL8DWuegc92I,0.827,0.791,7,-5.647,1,0.0498,0.181,0.000691,0.947,95.331
5112,romantic,5eufP63aSvtJuoI33YyRxF,0.523,0.484,3,-12.857,1,0.045,0.637,0,0.917,160.625
5113,romantic,1UaejyfrYuAdGMXCwwwMpg,0.738,0.803,2,-3.501,0,0.0336,0.519,2.31e-05,0.804,86.616
5114,romantic,1g0SIfhEzfJK8XCmHAjtjE,0.694,0.656,8,-9.582,1,0.0362,0.283,0,0.908,160.894
5115,romantic,5G2dbB3m1PD0kEe7e5Dhwk,0.474,0.763,0,-5.637,1,0.034,0.327,3.11e-05,0.886,170.352
5116,romantic,3XCqINkynQfUcB75MrihyK,0.647,0.847,7,-9.178,1,0.0413,0.23,0.000542,0.857,172.004
5117,romantic,1PSD7RIsoOGQPgzmV7B2f6,0.636,0.809,7,-5.278,1,0.0368,0.406,0,0.81,169.156
5118,romantic,1r2EerxDMVQbXxqsqnjUhy,0.757,0.857,1,-5.035,1,0.0476,0.743,0,0.912,94.778
5119,romantic,6sjGn6jDmt8v1zTi7Naqrs,0.804,0.768,5,-5.179,1,0.036,0.621,0,0.961,95.565
5120,romantic,4HIeIbJeQMUurTM57KVQU7,0.75,0.827,8,-4.936,1,0.0432,0.363,0,0.752,91.108
5121,romantic,4SjBGbtJz77ximBiOZcIn6,0.659,0.827,5,-6.174,0,0.0398,0.642,8.4e-06,0.927,173.022
5122,romantic,1THrLq1IPWwpisMdF9Ivya,0.578,0.828,8,-5.243,1,0.0402,0.203,0,0.913,96.305
5123,romantic,2on3gXXCAoZKdOWXdgHmUR,0.628,0.835,2,-3.125,1,0.044,0.446,8.26e-06,0.946,159.067
5124,romantic,5gH9swPA4CDuuRrXeKkvPX,0.659,0.849,7,-4.315,1,0.0328,0.353,1.16e-05,0.932,99.122
5125,romantic,2YzhQEikYymq0HR9oc0EGT,0.748,0.512,5,-9.809,1,0.0371,0.345,0.000254,0.868,91.49
5126,romantic,0342wDs42Efmi0BuaWO6zA,0.796,0.632,4,-8.751,0,0.038,0.581,5.62e-05,0.963,156.719
5127,romantic,1DseLejlPOK5qrzArl7b8A,0.524,0.857,7,-6.468,0,0.0396,0.472,0.00149,0.958,168.868
5128,romantic,4ZGk5h0sIfeunWEKzXEoHr,0.59,0.534,0,-11.513,0,0.0333,0.127,0,0.897,165.465
5129,romantic,5sivdGNkYMLTvVy5ydYYI8,0.662,0.805,2,-4.27,1,0.0285,0.594,0.00024,0.751,91.333
5130,romantic,3t3jGDeU3t1ro51C3x2pPR,0.688,0.658,11,-9.962,0,0.0421,0.682,1.82e-05,0.907,97.108
5131,romantic,3ztPyNDLOrvNFM1Fh1v8Qx,0.887,0.799,5,-9.465,1,0.0465,0.752,0.0603,0.963,152.031
5132,romantic,2WLNCSzgMtdXyHcdPNK8UQ,0.811,0.577,5,-9.357,0,0.0364,0.782,0.00531,0.865,94.034
5133,romantic,1iXT0dyQZVQY9MimddXgeq,0.717,0.843,7,-5.15,1,0.0367,0.716,0.00036,0.889,85.905
5134,romantic,0oHX2BlLsnbu3nnTeEUIuL,0.61,0.684,2,-7.733,0,0.0342,0.414,1.33e-06,0.619,82.771
5135,romantic,4jBkRRscUmbKtUbngf2WQf,0.626,0.675,1,-6.786,1,0.0364,0.426,2.19e-05,0.928,171.794
5136,romantic,6ygcsyNINY8tSvzKzHiKkJ,0.556,0.704,1,-5.036,1,0.0337,0.779,1.12e-05,0.843,91.465
5137,romantic,4F8IB14Sjvqb9qJUOxndRZ,0.703,0.949,0,-3.633,1,0.035,0.241,0.00181,0.687,92.87
5138,romantic,4ae223xfO5QUzbDWqLJMag,0.64,0.796,10,-4.571,0,0.0437,0.653,0.00021,0.807,91.306
5139,romantic,2znlMTgRTU4VMbKzToDIyN,0.642,0.845,8,-4.83,1,0.113,0.262,0,0.901,92.658
5140,romantic,3xF4w6gwEXWuMCJNX4UnqY,0.69,0.951,0,-4.147,0,0.0466,0.683,0.00027,0.894,87.209
5141,romantic,5rZ4XYvFC48L2fw2rUNc3o,0.665,0.764,0,-5.712,0,0.0396,0.814,0,0.955,174.724
5142,romantic,4rAeOQPV9iTP5FMglXzGEu,0.651,0.936,7,-2.919,0,0.0316,0.221,0.000107,0.634,90.243
5143,romantic,0DrNa6Ol75djsKlw67TABQ,0.701,0.668,2,-7.822,0,0.0568,0.162,4.37e-05,0.711,154.455
5144,romantic,0lacKf3kZXbQ1F17QvurMs,0.599,0.653,8,-11.202,1,0.0324,0.622,9.02e-05,0.964,163.546
5145,romantic,3JBLdVJrLFymAihS70d395,0.67,0.87,7,-4.135,1,0.0347,0.466,0,0.933,84.69
5146,romantic,60T9E5dxb4076R7fv3Njjo,0.692,0.563,4,-11.399,0,0.0384,0.28,0.000153,0.895,170.717
5147,romantic,2PnW8tCjNkP3Ctd8K3d8NS,0.452,0.943,10,-3.722,1,0.0361,0.243,0.00161,0.957,171.306
5148,romantic,36T4XY4vbxmw40XMJPe3zw,0.688,0.614,9,-9.247,1,0.0378,0.585,0,0.852,176.396
5149,romantic,2canuqE41S1yUstx6qnLFc,0.683,0.847,5,-2.965,0,0.0317,0.0916,0.00119,0.804,85.991
5150,romantic,5dPy3sVgBlE7HSbI3n6LOp,0.683,0.827,7,-8.204,0,0.0515,0.441,0,0.887,177.961
5151,romantic,1RpCXjlxFGS6LfPOvqSJ7M,0.679,0.62,0,-10.943,1,0.0469,0.549,0.0189,0.619,179.505
5152,romantic,752aNrC43L3ZCIuPoK8YTK,0.732,0.729,0,-5.319,1,0.035,0.535,2.53e-05,0.795,87.824
5153,romantic,4WWHSJEw4nRPlxCZeLFhym,0.531,0.724,11,-5.303,0,0.0387,0.739,1.7e-06,0.814,159.186
5154,romantic,3CXhO7ZR4kZ0n5dW3v3ACK,0.614,0.764,1,-5.201,1,0.139,0.496,0,0.782,86.112
5155,romantic,4hw32LMr5RoeKQl0Kvh20e,0.68,0.715,0,-3.052,1,0.0409,0.714,1.18e-05,0.839,92.992
5156,romantic,4WcWjBoSYqZBwqeYlz0qey,0.775,0.728,4,-6.89,0,0.0481,0.283,0,0.707,167.0
5157,romantic,22pdhZVshROclc7344c4KX,0.772,0.789,2,-5.864,1,0.0363,0.72,0.000916,0.881,96.431
5158,romantic,0vAA0c6zf8pCWgmIj4Oggx,0.66,0.88,0,-4.326,1,0.0364,0.621,0.00176,0.604,166.127
5159,romantic,6BWPT5ku80skdgRnBuMJ28,0.615,0.815,11,-4.572,0,0.0329,0.52,0,0.777,176.053
5160,sad,2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.183,111.881
5161,sad,75ls0gurX68lUmMjE7QcsE,0.773,0.437,9,-8.281,1,0.0963,0.836,2.42e-05,0.707,103.861
5162,sad,7lPN2DXiMsVn7XUKtOW1CS,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.132,143.874
5163,sad,0QZ5yyl6B6utIWkxeBDxQN,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.1,86.997
5164,sad,0pdKRp2sUthTPe7RLWpPqQ,0.713,0.452,1,-9.638,1,0.0295,0.841,0.0038,0.235,102.963
5165,sad,3FAJ6O0NOHQV8Mc5Ri6ENp,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.543,89.087
5166,sad,2NeM9rfWo70KQej9GxeaoL,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.365,103.94
5167,sad,2aqMzfDDTlEWLjCIC1IzyI,0.438,0.423,0,-8.216,1,0.125,0.46,1.08e-06,0.199,80.846
5168,sad,3U4isOIWM3VvDubwSI3y7a,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.331,119.93
5169,sad,4f80SteKqaB6M2JytEUrwT,0.498,0.0942,1,-18.713,1,0.126,0.952,0,0.299,139.218
5170,sad,0Wc6cbF38a90b8wov9V63F,0.633,0.242,3,-8.523,0,0.0761,0.515,0,0.694,98.219
5171,sad,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.446,109.891
5172,sad,1iSqfoUFnQwV0QW1EfUit8,0.735,0.369,9,-9.682,0,0.0688,0.334,0,0.235,140.004
5173,sad,7D0RhFcb3CrfPuTJ0obrod,0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.165,102.617
5174,sad,4JqIzQJSq0XMKQ7QYvq2i4,0.507,0.841,2,-7.411,0,0.109,0.0519,9.12e-06,0.271,137.889
5175,sad,2nC3QhMI9reBIOWutbU3Tj,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.265,119.812
5176,sad,1HNkqx9Ahdgi1Ixy2xkKkL,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.201,107.989
5177,sad,1j4kHkkpqZRBwE0A4CN4Yv,0.258,0.437,11,-6.593,0,0.039,0.101,1.27e-06,0.0967,180.043
5178,sad,69vToJ9BMbbLlFZo7k7A7B,0.329,0.235,10,-7.699,1,0.0303,0.918,0,0.22,171.006
5179,sad,4eCCNrYJlwCHDQApymUCtg,0.587,0.487,5,-9.283,1,0.0449,0.726,0.000116,0.483,94.896
5180,sad,43zdsphuZLzwA9k4DJhU0I,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.198,82.642
5181,sad,4k7x3QKrc3h3U0Viqk0uop,0.329,0.277,10,-13.111,0,0.0302,0.971,0.024,0.121,159.719
5182,sad,47EWMOElkkbMp5m9SBkx7d,0.629,0.306,1,-11.735,1,0.0424,0.884,0.0776,0.191,76.994
5183,sad,3znOmYavPN27iyocTQHhEz,0.6,0.809,7,-7.239,1,0.0472,0.467,3.19e-05,0.732,127.936
5184,sad,4h0zU3O9R5xzuTmNO7dNDU,0.71,0.0565,7,-15.099,1,0.0534,0.965,0,0.348,123.994
5185,sad,0v2LUO8oTHnkjQ8MmKuXyk,0.336,0.231,1,-6.217,1,0.0497,0.942,0,0.429,168.685
5186,sad,2YlZnw2ikdb837oKMKjBkW,0.63,0.53,0,-7.259,1,0.0434,0.4,0,0.417,108.038
5187,sad,7cs7MLtAWvsdf3w5kBvfK2,0.508,0.33,4,-14.071,1,0.0265,0.259,0.154,0.101,96.818
